edge_id,from_stop_id,to_stop_id,distance_km,time_min,transport_type,route_id,co2_g
16491,945,946,0.01,0.03,bus,BUS_81B,1.04
16492,946,943,0.2585,0.78,bus,BUS_81B,26.88
16493,943,944,0.0846,0.25,bus,BUS_81B,8.8
16494,944,1192,0.01,0.03,bus,BUS_81B,1.04
16495,1192,1193,0.01,0.03,bus,BUS_81B,1.04
16496,1193,792,3.1141,9.34,bus,BUS_81B,323.87
16497,792,793,0.01,0.03,bus,BUS_81B,1.04
16498,793,794,0.0267,0.08,bus,BUS_81B,2.78
16499,794,797,0.5746,1.72,bus,BUS_81B,59.76
16500,797,706,1.9941,5.98,bus,BUS_81B,207.39
16501,706,701,0.2264,0.68,bus,BUS_81B,23.55
16502,701,699,0.5736,1.72,bus,BUS_81B,59.65
16503,699,700,0.0914,0.27,bus,BUS_81B,9.51
16504,700,707,1.1048,3.31,bus,BUS_81B,114.9
16505,707,718,0.4995,1.5,bus,BUS_81B,51.95
16506,718,274,3.0969,9.29,bus,BUS_81B,322.08
16507,274,833,2.1776,6.53,bus,BUS_81B,226.47
16508,833,831,0.4677,1.4,bus,BUS_81B,48.64
16509,831,252,0.2056,0.62,bus,BUS_81B,21.38
16510,252,832,0.552,1.66,bus,BUS_81B,57.41
16511,832,567,0.2149,0.64,bus,BUS_81B,22.35
16512,567,569,0.9728,2.92,bus,BUS_81B,101.17
16513,569,563,0.9287,2.79,bus,BUS_81B,96.58
16514,563,56,0.0969,0.29,bus,BUS_81B,10.08
16515,56,76,1.14,3.42,bus,BUS_81B,118.56
16516,76,77,0.0949,0.28,bus,BUS_81B,9.87
16517,77,49,0.8672,2.6,bus,BUS_81B,90.19
16518,49,52,0.0659,0.2,bus,BUS_81B,6.85
16519,52,53,0.1209,0.36,bus,BUS_81B,12.57
16520,53,70,0.1468,0.44,bus,BUS_81B,15.27
16521,70,71,0.01,0.03,bus,BUS_81B,1.04
16522,71,79,0.3231,0.97,bus,BUS_81B,33.6
16523,79,80,0.01,0.03,bus,BUS_81B,1.04
16524,80,46,0.3286,0.99,bus,BUS_81B,34.17
16525,46,47,0.01,0.03,bus,BUS_81B,1.04
16526,47,72,0.0934,0.28,bus,BUS_81B,9.71
16527,72,73,0.01,0.03,bus,BUS_81B,1.04
16528,73,276,0.493,1.48,bus,BUS_81B,51.27
16529,276,283,0.01,0.03,bus,BUS_81B,1.04
16530,283,284,0.01,0.03,bus,BUS_81B,1.04
16531,284,285,0.01,0.03,bus,BUS_81B,1.04
16532,310,309,0.0804,0.24,bus,BUS_82A,8.36
16533,309,1008,0.4936,1.48,bus,BUS_82A,51.33
16534,1008,1024,0.01,0.03,bus,BUS_82A,1.04
16535,1024,317,0.1327,0.4,bus,BUS_82A,13.8
16536,317,296,0.6886,2.07,bus,BUS_82A,71.61
16537,296,297,0.0333,0.1,bus,BUS_82A,3.46
16538,297,315,0.3112,0.93,bus,BUS_82A,32.36
16539,315,316,0.01,0.03,bus,BUS_82A,1.04
16540,316,318,0.26,0.78,bus,BUS_82A,27.04
16541,318,320,0.01,0.03,bus,BUS_82A,1.04
16542,320,288,0.4213,1.26,bus,BUS_82A,43.82
16543,288,289,0.01,0.03,bus,BUS_82A,1.04
16544,289,329,0.3729,1.12,bus,BUS_82A,38.78
16545,329,330,0.0665,0.2,bus,BUS_82A,6.92
16546,330,311,0.9222,2.77,bus,BUS_82A,95.91
16547,311,312,0.01,0.03,bus,BUS_82A,1.04
16548,312,322,0.8439,2.53,bus,BUS_82A,87.77
16549,322,324,0.0682,0.2,bus,BUS_82A,7.09
16550,324,323,0.0524,0.16,bus,BUS_82A,5.45
16551,323,807,4.1026,12.31,bus,BUS_82A,426.67
16552,807,620,1.5468,4.64,bus,BUS_82A,160.87
16553,620,621,0.01,0.03,bus,BUS_82A,1.04
16554,621,800,0.01,0.03,bus,BUS_82A,1.04
16555,800,801,0.01,0.03,bus,BUS_82A,1.04
16556,801,771,0.5969,1.79,bus,BUS_82A,62.08
16557,771,259,2.0894,6.27,bus,BUS_82A,217.3
16558,259,260,0.2392,0.72,bus,BUS_82A,24.88
16559,260,718,1.9871,5.96,bus,BUS_82A,206.66
16560,718,717,0.3796,1.14,bus,BUS_82A,39.48
16561,717,722,0.5558,1.67,bus,BUS_82A,57.8
16562,722,723,0.2441,0.73,bus,BUS_82A,25.39
16563,723,836,1.7135,5.14,bus,BUS_82A,178.2
16564,836,581,1.2212,3.66,bus,BUS_82A,127.0
16565,581,835,0.5926,1.78,bus,BUS_82A,61.63
16566,835,575,0.8141,2.44,bus,BUS_82A,84.67
16567,575,576,0.01,0.03,bus,BUS_82A,1.04
16568,576,573,0.0096,0.03,bus,BUS_82A,1.0
16569,573,577,0.01,0.03,bus,BUS_82A,1.04
16570,577,578,0.01,0.03,bus,BUS_82A,1.04
16571,573,577,0.01,0.03,bus,BUS_82B,1.04
16572,577,578,0.01,0.03,bus,BUS_82B,1.04
16573,578,575,0.0044,0.01,bus,BUS_82B,0.46
16574,575,576,0.01,0.03,bus,BUS_82B,1.04
16575,576,584,0.485,1.46,bus,BUS_82B,50.44
16576,584,585,0.0564,0.17,bus,BUS_82B,5.87
16577,585,579,0.5825,1.75,bus,BUS_82B,60.58
16578,579,580,0.01,0.03,bus,BUS_82B,1.04
16579,580,588,0.0869,0.26,bus,BUS_82B,9.04
16580,588,586,0.5273,1.58,bus,BUS_82B,54.84
16581,586,581,0.3211,0.96,bus,BUS_82B,33.39
16582,581,836,1.2475,3.74,bus,BUS_82B,129.74
16583,836,723,1.7672,5.3,bus,BUS_82B,183.79
16584,723,722,0.2049,0.61,bus,BUS_82B,21.31
16585,722,717,0.5685,1.71,bus,BUS_82B,59.12
16586,717,718,0.4026,1.21,bus,BUS_82B,41.87
16587,718,260,2.085,6.25,bus,BUS_82B,216.84
16588,260,259,0.5248,1.57,bus,BUS_82B,54.58
16589,259,771,1.9064,5.72,bus,BUS_82B,198.27
16590,771,620,0.6149,1.84,bus,BUS_82B,63.95
16591,620,800,0.1559,0.47,bus,BUS_82B,16.21
16592,800,801,0.01,0.03,bus,BUS_82B,1.04
16593,801,807,1.437,4.31,bus,BUS_82B,149.45
16594,807,323,3.5179,10.55,bus,BUS_82B,365.86
16595,323,322,0.0982,0.29,bus,BUS_82B,10.21
16596,322,324,0.01,0.03,bus,BUS_82B,1.04
16597,324,311,0.8565,2.57,bus,BUS_82B,89.08
16598,311,312,0.01,0.03,bus,BUS_82B,1.04
16599,312,329,0.9513,2.85,bus,BUS_82B,98.94
16600,329,330,0.01,0.03,bus,BUS_82B,1.04
16601,330,288,0.4038,1.21,bus,BUS_82B,42.0
16602,288,289,0.01,0.03,bus,BUS_82B,1.04
16603,289,318,0.4528,1.36,bus,BUS_82B,47.09
16604,318,320,0.01,0.03,bus,BUS_82B,1.04
16605,320,315,0.258,0.77,bus,BUS_82B,26.83
16606,315,316,0.01,0.03,bus,BUS_82B,1.04
16607,316,296,0.3066,0.92,bus,BUS_82B,31.89
16608,296,297,0.01,0.03,bus,BUS_82B,1.04
16609,297,317,0.7599,2.28,bus,BUS_82B,79.03
16610,317,1008,0.1343,0.4,bus,BUS_82B,13.97
16611,1008,1024,0.01,0.03,bus,BUS_82B,1.04
16612,1024,309,0.5553,1.67,bus,BUS_82B,57.75
16613,309,310,0.01,0.03,bus,BUS_82B,1.04
16614,84,85,0.01,0.03,bus,BUS_83A,1.04
16615,85,611,1.7133,5.14,bus,BUS_83A,178.18
16616,611,612,0.01,0.03,bus,BUS_83A,1.04
16617,612,617,0.7122,2.14,bus,BUS_83A,74.07
16618,617,618,0.01,0.03,bus,BUS_83A,1.04
16619,618,807,0.6224,1.87,bus,BUS_83A,64.73
16620,807,805,0.5422,1.63,bus,BUS_83A,56.39
16621,805,806,0.01,0.03,bus,BUS_83A,1.04
16622,806,787,1.04,3.12,bus,BUS_83A,108.16
16623,787,786,0.0255,0.08,bus,BUS_83A,2.65
16624,786,788,0.0716,0.21,bus,BUS_83A,7.45
16625,788,789,0.01,0.03,bus,BUS_83A,1.04
16626,789,791,0.274,0.82,bus,BUS_83A,28.5
16627,791,790,0.1251,0.38,bus,BUS_83A,13.01
16628,790,781,0.2759,0.83,bus,BUS_83A,28.69
16629,781,783,0.01,0.03,bus,BUS_83A,1.04
16630,783,808,0.4556,1.37,bus,BUS_83A,47.38
16631,808,809,0.01,0.03,bus,BUS_83A,1.04
16632,809,785,0.4958,1.49,bus,BUS_83A,51.56
16633,785,784,0.0523,0.16,bus,BUS_83A,5.44
16634,784,782,0.1672,0.5,bus,BUS_83A,17.39
16635,782,1190,0.01,0.03,bus,BUS_83A,1.04
16636,1190,798,0.3791,1.14,bus,BUS_83A,39.43
16637,798,802,1.3564,4.07,bus,BUS_83A,141.07
16638,802,944,1.8074,5.42,bus,BUS_83A,187.97
16639,944,1192,0.01,0.03,bus,BUS_83A,1.04
16640,1192,1193,0.0344,0.1,bus,BUS_83A,3.58
16641,1193,943,0.0822,0.25,bus,BUS_83A,8.55
16642,943,945,0.2912,0.87,bus,BUS_83A,30.28
16643,945,946,0.01,0.03,bus,BUS_83A,1.04
16644,946,947,0.5014,1.5,bus,BUS_83A,52.15
16645,947,948,0.01,0.03,bus,BUS_83A,1.04
16646,948,686,1.3417,4.03,bus,BUS_83A,139.54
16647,686,687,0.01,0.03,bus,BUS_83A,1.04
16648,687,677,2.3112,6.93,bus,BUS_83A,240.36
16649,677,680,0.9758,2.93,bus,BUS_83A,101.48
16650,680,684,1.9199,5.76,bus,BUS_83A,199.67
16651,684,685,0.01,0.03,bus,BUS_83A,1.04
16652,685,386,0.028,0.08,bus,BUS_83A,2.91
16653,386,387,0.01,0.03,bus,BUS_83A,1.04
16654,387,404,1.7168,5.15,bus,BUS_83A,178.55
16655,404,405,0.01,0.03,bus,BUS_83A,1.04
16656,405,396,0.3545,1.06,bus,BUS_83A,36.87
16657,396,397,0.01,0.03,bus,BUS_83A,1.04
16658,397,388,0.2071,0.62,bus,BUS_83A,21.54
16659,388,389,0.01,0.03,bus,BUS_83A,1.04
16660,388,389,0.01,0.03,bus,BUS_83B,1.04
16661,389,396,0.1272,0.38,bus,BUS_83B,13.23
16662,396,397,0.01,0.03,bus,BUS_83B,1.04
16663,397,404,0.5641,1.69,bus,BUS_83B,58.67
16664,404,405,0.01,0.03,bus,BUS_83B,1.04
16665,405,386,1.6632,4.99,bus,BUS_83B,172.97
16666,386,387,0.01,0.03,bus,BUS_83B,1.04
16667,387,684,0.01,0.03,bus,BUS_83B,1.04
16668,684,685,0.01,0.03,bus,BUS_83B,1.04
16669,685,680,1.7186,5.16,bus,BUS_83B,178.73
16670,680,677,0.9593,2.88,bus,BUS_83B,99.77
16671,677,686,2.349,7.05,bus,BUS_83B,244.3
16672,686,687,0.01,0.03,bus,BUS_83B,1.04
16673,687,947,1.3578,4.07,bus,BUS_83B,141.21
16674,947,948,0.01,0.03,bus,BUS_83B,1.04
16675,948,945,0.5175,1.55,bus,BUS_83B,53.82
16676,945,946,0.01,0.03,bus,BUS_83B,1.04
16677,946,943,0.2585,0.78,bus,BUS_83B,26.88
16678,943,944,0.0846,0.25,bus,BUS_83B,8.8
16679,944,1192,0.01,0.03,bus,BUS_83B,1.04
16680,1192,1193,0.01,0.03,bus,BUS_83B,1.04
16681,1193,798,3.0567,9.17,bus,BUS_83B,317.9
16682,798,782,0.4036,1.21,bus,BUS_83B,41.97
16683,782,1190,0.01,0.03,bus,BUS_83B,1.04
16684,1190,784,0.1618,0.49,bus,BUS_83B,16.83
16685,784,785,0.0608,0.18,bus,BUS_83B,6.32
16686,785,809,0.3573,1.07,bus,BUS_83B,37.16
16687,809,808,0.1384,0.42,bus,BUS_83B,14.39
16688,808,781,0.5088,1.53,bus,BUS_83B,52.92
16689,781,783,0.01,0.03,bus,BUS_83B,1.04
16690,783,790,0.2158,0.65,bus,BUS_83B,22.44
16691,790,791,0.1331,0.4,bus,BUS_83B,13.84
16692,791,788,0.2654,0.8,bus,BUS_83B,27.6
16693,788,789,0.01,0.03,bus,BUS_83B,1.04
16694,789,786,0.0731,0.22,bus,BUS_83B,7.6
16695,786,787,0.0288,0.09,bus,BUS_83B,3.0
16696,787,805,1.0495,3.15,bus,BUS_83B,109.15
16697,805,806,0.01,0.03,bus,BUS_83B,1.04
16698,806,807,0.4995,1.5,bus,BUS_83B,51.95
16699,807,617,0.699,2.1,bus,BUS_83B,72.7
16700,617,618,0.01,0.03,bus,BUS_83B,1.04
16701,618,611,0.6529,1.96,bus,BUS_83B,67.9
16702,611,612,0.1875,0.56,bus,BUS_83B,19.5
16703,612,84,1.5647,4.69,bus,BUS_83B,162.73
16704,84,85,0.0392,0.12,bus,BUS_83B,4.08
16705,310,309,0.0804,0.24,bus,BUS_84A,8.36
16706,309,1008,0.4936,1.48,bus,BUS_84A,51.33
16707,1008,1024,0.01,0.03,bus,BUS_84A,1.04
16708,1024,317,0.1327,0.4,bus,BUS_84A,13.8
16709,317,296,0.6886,2.07,bus,BUS_84A,71.61
16710,296,297,0.0333,0.1,bus,BUS_84A,3.46
16711,297,315,0.3112,0.93,bus,BUS_84A,32.36
16712,315,316,0.01,0.03,bus,BUS_84A,1.04
16713,316,318,0.26,0.78,bus,BUS_84A,27.04
16714,318,320,0.01,0.03,bus,BUS_84A,1.04
16715,320,288,0.4213,1.26,bus,BUS_84A,43.82
16716,288,289,0.01,0.03,bus,BUS_84A,1.04
16717,289,329,0.3729,1.12,bus,BUS_84A,38.78
16718,329,330,0.0665,0.2,bus,BUS_84A,6.92
16719,330,311,0.9222,2.77,bus,BUS_84A,95.91
16720,311,312,0.01,0.03,bus,BUS_84A,1.04
16721,312,322,0.8439,2.53,bus,BUS_84A,87.77
16722,322,324,0.0682,0.2,bus,BUS_84A,7.09
16723,324,323,0.0524,0.16,bus,BUS_84A,5.45
16724,323,807,4.1026,12.31,bus,BUS_84A,426.67
16725,807,613,2.4218,7.27,bus,BUS_84A,251.87
16726,613,614,0.0211,0.06,bus,BUS_84A,2.19
16727,614,622,0.3324,1.0,bus,BUS_84A,34.57
16728,622,609,0.544,1.63,bus,BUS_84A,56.58
16729,609,610,0.0693,0.21,bus,BUS_84A,7.21
16730,609,610,0.01,0.03,bus,BUS_84B,1.04
16731,610,622,0.5022,1.51,bus,BUS_84B,52.23
16732,622,614,0.3547,1.06,bus,BUS_84B,36.89
16733,614,613,0.0262,0.08,bus,BUS_84B,2.72
16734,613,807,3.0807,9.24,bus,BUS_84B,320.39
16735,807,323,3.5179,10.55,bus,BUS_84B,365.86
16736,323,322,0.0982,0.29,bus,BUS_84B,10.21
16737,322,324,0.01,0.03,bus,BUS_84B,1.04
16738,324,311,0.8565,2.57,bus,BUS_84B,89.08
16739,311,312,0.01,0.03,bus,BUS_84B,1.04
16740,312,329,0.9513,2.85,bus,BUS_84B,98.94
16741,329,330,0.01,0.03,bus,BUS_84B,1.04
16742,330,288,0.4038,1.21,bus,BUS_84B,42.0
16743,288,289,0.01,0.03,bus,BUS_84B,1.04
16744,289,318,0.4528,1.36,bus,BUS_84B,47.09
16745,318,320,0.01,0.03,bus,BUS_84B,1.04
16746,320,315,0.258,0.77,bus,BUS_84B,26.83
16747,315,316,0.01,0.03,bus,BUS_84B,1.04
16748,316,296,0.3066,0.92,bus,BUS_84B,31.89
16749,296,297,0.01,0.03,bus,BUS_84B,1.04
16750,297,317,0.7599,2.28,bus,BUS_84B,79.03
16751,317,1008,0.1343,0.4,bus,BUS_84B,13.97
16752,1008,1024,0.01,0.03,bus,BUS_84B,1.04
16753,1024,309,0.5553,1.67,bus,BUS_84B,57.75
16754,309,310,0.01,0.03,bus,BUS_84B,1.04
16755,938,940,0.01,0.03,bus,BUS_85A,1.04
16756,940,936,0.9526,2.86,bus,BUS_85A,99.07
16757,936,937,0.01,0.03,bus,BUS_85A,1.04
16758,937,939,1.1321,3.4,bus,BUS_85A,117.74
16759,939,941,0.0286,0.09,bus,BUS_85A,2.97
16760,941,949,0.9398,2.82,bus,BUS_85A,97.74
16761,949,950,0.01,0.03,bus,BUS_85A,1.04
16762,950,955,0.9913,2.97,bus,BUS_85A,103.1
16763,955,956,0.994,2.98,bus,BUS_85A,103.38
16764,956,961,0.2517,0.76,bus,BUS_85A,26.18
16765,961,964,0.0704,0.21,bus,BUS_85A,7.32
16766,964,957,0.3615,1.08,bus,BUS_85A,37.6
16767,957,958,0.01,0.03,bus,BUS_85A,1.04
16768,958,963,0.6575,1.97,bus,BUS_85A,68.38
16769,963,965,0.01,0.03,bus,BUS_85A,1.04
16770,965,959,0.6181,1.85,bus,BUS_85A,64.28
16771,959,960,0.01,0.03,bus,BUS_85A,1.04
16772,960,966,0.5359,1.61,bus,BUS_85A,55.73
16773,966,962,0.1226,0.37,bus,BUS_85A,12.75
16774,962,952,0.755,2.27,bus,BUS_85A,78.52
16775,952,951,0.0509,0.15,bus,BUS_85A,5.29
16776,951,953,0.8502,2.55,bus,BUS_85A,88.42
16777,953,954,0.01,0.03,bus,BUS_85A,1.04
16778,954,1052,1.1932,3.58,bus,BUS_85A,124.09
16779,1052,1054,0.0422,0.13,bus,BUS_85A,4.39
16780,1054,1030,0.31,0.93,bus,BUS_85A,32.24
16781,1030,1029,0.0235,0.07,bus,BUS_85A,2.44
16782,1029,1031,0.01,0.03,bus,BUS_85A,1.04
16783,1031,1027,0.1082,0.32,bus,BUS_85A,11.25
16784,1027,1028,0.01,0.03,bus,BUS_85A,1.04
16785,1028,1043,1.7374,5.21,bus,BUS_85A,180.69
16786,1043,1044,0.0816,0.24,bus,BUS_85A,8.49
16787,1044,1041,0.4047,1.21,bus,BUS_85A,42.09
16788,1041,1042,0.098,0.29,bus,BUS_85A,10.19
16789,1042,1056,1.1582,3.47,bus,BUS_85A,120.45
16790,1056,1055,0.0044,0.01,bus,BUS_85A,0.46
16791,1055,1057,0.0328,0.1,bus,BUS_85A,3.41
16792,1057,1040,0.8106,2.43,bus,BUS_85A,84.3
16793,1040,1035,0.1131,0.34,bus,BUS_85A,11.76
16794,1035,1036,0.5412,1.62,bus,BUS_85A,56.28
16795,1036,1037,0.01,0.03,bus,BUS_85A,1.04
16796,1037,1039,1.0102,3.03,bus,BUS_85A,105.06
16797,1039,1038,0.0493,0.15,bus,BUS_85A,5.13
16798,1038,849,1.738,5.21,bus,BUS_85A,180.75
16799,849,848,0.1882,0.56,bus,BUS_85A,19.57
16800,848,846,0.6486,1.95,bus,BUS_85A,67.45
16801,846,863,0.01,0.03,bus,BUS_85A,1.04
16802,863,847,0.0555,0.17,bus,BUS_85A,5.77
16803,847,642,1.1738,3.52,bus,BUS_85A,122.08
16804,642,643,0.01,0.03,bus,BUS_85A,1.04
16805,640,641,0.01,0.03,bus,BUS_85B,1.04
16806,641,642,0.01,0.03,bus,BUS_85B,1.04
16807,642,643,0.1664,0.5,bus,BUS_85B,17.31
16808,643,847,1.1848,3.55,bus,BUS_85B,123.22
16809,847,846,0.0363,0.11,bus,BUS_85B,3.78
16810,846,863,0.0656,0.2,bus,BUS_85B,6.82
16811,863,848,0.5971,1.79,bus,BUS_85B,62.1
16812,848,849,0.159,0.48,bus,BUS_85B,16.54
16813,849,1038,1.7521,5.26,bus,BUS_85B,182.22
16814,1038,1039,0.0307,0.09,bus,BUS_85B,3.19
16815,1039,1036,1.0623,3.19,bus,BUS_85B,110.48
16816,1036,1037,0.01,0.03,bus,BUS_85B,1.04
16817,1037,1035,0.5564,1.67,bus,BUS_85B,57.87
16818,1035,1040,0.01,0.03,bus,BUS_85B,1.04
16819,1040,1057,0.7907,2.37,bus,BUS_85B,82.23
16820,1057,1055,0.0461,0.14,bus,BUS_85B,4.79
16821,1055,1056,0.0332,0.1,bus,BUS_85B,3.45
16822,1056,1042,1.128,3.38,bus,BUS_85B,117.31
16823,1042,1041,0.0776,0.23,bus,BUS_85B,8.07
16824,1041,1043,0.4721,1.42,bus,BUS_85B,49.1
16825,1043,1044,0.01,0.03,bus,BUS_85B,1.04
16826,1044,1027,1.757,5.27,bus,BUS_85B,182.73
16827,1027,1028,0.01,0.03,bus,BUS_85B,1.04
16828,1028,1029,0.1105,0.33,bus,BUS_85B,11.49
16829,1029,1031,0.01,0.03,bus,BUS_85B,1.04
16830,1031,1030,0.0229,0.07,bus,BUS_85B,2.38
16831,1030,1054,0.2884,0.87,bus,BUS_85B,29.99
16832,1054,1052,0.0737,0.22,bus,BUS_85B,7.66
16833,1052,953,1.1433,3.43,bus,BUS_85B,118.9
16834,953,954,0.01,0.03,bus,BUS_85B,1.04
16835,954,951,0.8826,2.65,bus,BUS_85B,91.79
16836,951,952,0.0475,0.14,bus,BUS_85B,4.94
16837,952,962,0.81,2.43,bus,BUS_85B,84.24
16838,962,966,0.1123,0.34,bus,BUS_85B,11.68
16839,966,960,0.4853,1.46,bus,BUS_85B,50.47
16840,960,959,0.0291,0.09,bus,BUS_85B,3.03
16841,959,965,0.5729,1.72,bus,BUS_85B,59.58
16842,965,963,0.0342,0.1,bus,BUS_85B,3.56
16843,963,957,0.6124,1.84,bus,BUS_85B,63.69
16844,957,958,0.01,0.03,bus,BUS_85B,1.04
16845,958,961,0.4254,1.28,bus,BUS_85B,44.24
16846,961,964,0.01,0.03,bus,BUS_85B,1.04
16847,964,956,0.2742,0.82,bus,BUS_85B,28.52
16848,956,955,0.9941,2.98,bus,BUS_85B,103.39
16849,955,949,1.0465,3.14,bus,BUS_85B,108.84
16850,949,950,0.01,0.03,bus,BUS_85B,1.04
16851,950,939,0.9283,2.78,bus,BUS_85B,96.54
16852,939,941,0.01,0.03,bus,BUS_85B,1.04
16853,941,937,1.0836,3.25,bus,BUS_85B,112.69
16854,937,936,0.0518,0.16,bus,BUS_85B,5.39
16855,936,938,0.9712,2.91,bus,BUS_85B,101.0
16856,938,940,0.01,0.03,bus,BUS_85B,1.04
16857,84,85,0.01,0.03,bus,BUS_86A,1.04
16858,85,611,1.7133,5.14,bus,BUS_86A,178.18
16859,611,612,0.01,0.03,bus,BUS_86A,1.04
16860,612,617,0.7122,2.14,bus,BUS_86A,74.07
16861,617,618,0.01,0.03,bus,BUS_86A,1.04
16862,618,807,0.6224,1.87,bus,BUS_86A,64.73
16863,807,805,0.5422,1.63,bus,BUS_86A,56.39
16864,805,806,0.01,0.03,bus,BUS_86A,1.04
16865,806,787,1.04,3.12,bus,BUS_86A,108.16
16866,787,786,0.0255,0.08,bus,BUS_86A,2.65
16867,786,788,0.0716,0.21,bus,BUS_86A,7.45
16868,788,789,0.01,0.03,bus,BUS_86A,1.04
16869,789,791,0.274,0.82,bus,BUS_86A,28.5
16870,791,790,0.1251,0.38,bus,BUS_86A,13.01
16871,790,781,0.2759,0.83,bus,BUS_86A,28.69
16872,781,783,0.01,0.03,bus,BUS_86A,1.04
16873,783,808,0.4556,1.37,bus,BUS_86A,47.38
16874,808,809,0.01,0.03,bus,BUS_86A,1.04
16875,809,785,0.4958,1.49,bus,BUS_86A,51.56
16876,785,784,0.0523,0.16,bus,BUS_86A,5.44
16877,784,782,0.1672,0.5,bus,BUS_86A,17.39
16878,782,1190,0.01,0.03,bus,BUS_86A,1.04
16879,1190,798,0.3791,1.14,bus,BUS_86A,39.43
16880,798,802,1.3564,4.07,bus,BUS_86A,141.07
16881,802,944,1.8074,5.42,bus,BUS_86A,187.97
16882,944,1192,0.01,0.03,bus,BUS_86A,1.04
16883,1192,1193,0.0344,0.1,bus,BUS_86A,3.58
16884,1193,943,0.0822,0.25,bus,BUS_86A,8.55
16885,943,945,0.2912,0.87,bus,BUS_86A,30.28
16886,945,946,0.01,0.03,bus,BUS_86A,1.04
16887,946,947,0.5014,1.5,bus,BUS_86A,52.15
16888,947,948,0.01,0.03,bus,BUS_86A,1.04
16889,948,686,1.3417,4.03,bus,BUS_86A,139.54
16890,686,687,0.01,0.03,bus,BUS_86A,1.04
16891,687,677,2.3112,6.93,bus,BUS_86A,240.36
16892,677,680,0.9758,2.93,bus,BUS_86A,101.48
16893,680,679,1.0596,3.18,bus,BUS_86A,110.2
16894,679,678,0.0085,0.03,bus,BUS_86A,0.88
16895,678,688,0.01,0.03,bus,BUS_86A,1.04
16896,688,689,0.0186,0.06,bus,BUS_86A,1.93
16897,689,690,2.1824,6.55,bus,BUS_86A,226.97
16898,690,691,0.1415,0.42,bus,BUS_86A,14.72
16899,691,694,1.8717,5.62,bus,BUS_86A,194.66
16900,694,696,0.1182,0.35,bus,BUS_86A,12.29
16901,696,695,0.1789,0.54,bus,BUS_86A,18.61
16902,695,692,0.2633,0.79,bus,BUS_86A,27.38
16903,692,693,0.01,0.03,bus,BUS_86A,1.04
16904,692,693,0.01,0.03,bus,BUS_86B,1.04
16905,693,695,0.1823,0.55,bus,BUS_86B,18.96
16906,695,694,0.3463,1.04,bus,BUS_86B,36.02
16907,694,696,0.01,0.03,bus,BUS_86B,1.04
16908,696,691,1.961,5.88,bus,BUS_86B,203.94
16909,691,690,0.107,0.32,bus,BUS_86B,11.13
16910,690,688,2.1848,6.55,bus,BUS_86B,227.22
16911,688,689,0.01,0.03,bus,BUS_86B,1.04
16912,689,678,0.0264,0.08,bus,BUS_86B,2.75
16913,678,679,0.01,0.03,bus,BUS_86B,1.04
16914,679,680,1.3424,4.03,bus,BUS_86B,139.61
16915,680,677,0.9593,2.88,bus,BUS_86B,99.77
16916,677,686,2.349,7.05,bus,BUS_86B,244.3
16917,686,687,0.01,0.03,bus,BUS_86B,1.04
16918,687,947,1.3578,4.07,bus,BUS_86B,141.21
16919,947,948,0.01,0.03,bus,BUS_86B,1.04
16920,948,945,0.5175,1.55,bus,BUS_86B,53.82
16921,945,946,0.01,0.03,bus,BUS_86B,1.04
16922,946,943,0.2585,0.78,bus,BUS_86B,26.88
16923,943,944,0.0846,0.25,bus,BUS_86B,8.8
16924,944,1192,0.01,0.03,bus,BUS_86B,1.04
16925,1192,1193,0.01,0.03,bus,BUS_86B,1.04
16926,1193,798,3.0567,9.17,bus,BUS_86B,317.9
16927,798,782,0.4036,1.21,bus,BUS_86B,41.97
16928,782,1190,0.01,0.03,bus,BUS_86B,1.04
16929,1190,784,0.1618,0.49,bus,BUS_86B,16.83
16930,784,785,0.0608,0.18,bus,BUS_86B,6.32
16931,785,809,0.3573,1.07,bus,BUS_86B,37.16
16932,809,808,0.1384,0.42,bus,BUS_86B,14.39
16933,808,781,0.5088,1.53,bus,BUS_86B,52.92
16934,781,783,0.01,0.03,bus,BUS_86B,1.04
16935,783,790,0.2158,0.65,bus,BUS_86B,22.44
16936,790,791,0.1331,0.4,bus,BUS_86B,13.84
16937,791,788,0.2654,0.8,bus,BUS_86B,27.6
16938,788,789,0.01,0.03,bus,BUS_86B,1.04
16939,789,786,0.0731,0.22,bus,BUS_86B,7.6
16940,786,787,0.0288,0.09,bus,BUS_86B,3.0
16941,787,805,1.0495,3.15,bus,BUS_86B,109.15
16942,805,806,0.01,0.03,bus,BUS_86B,1.04
16943,806,807,0.4995,1.5,bus,BUS_86B,51.95
16944,807,617,0.699,2.1,bus,BUS_86B,72.7
16945,617,618,0.01,0.03,bus,BUS_86B,1.04
16946,618,611,0.6529,1.96,bus,BUS_86B,67.9
16947,611,612,0.1875,0.56,bus,BUS_86B,19.5
16948,612,84,1.5647,4.69,bus,BUS_86B,162.73
16949,84,85,0.0392,0.12,bus,BUS_86B,4.08
16950,84,85,0.01,0.03,bus,BUS_88A,1.04
16951,85,611,1.7133,5.14,bus,BUS_88A,178.18
16952,611,612,0.01,0.03,bus,BUS_88A,1.04
16953,612,617,0.7122,2.14,bus,BUS_88A,74.07
16954,617,618,0.01,0.03,bus,BUS_88A,1.04
16955,618,807,0.633,1.9,bus,BUS_88A,65.83
16956,807,525,1.7591,5.28,bus,BUS_88A,182.95
